CURSO_ACAD;COD_CENTRO;NOM_CENTRO;REG_JUR;COD_TIPO;DESC_TIPO_ES;DESC_TIPO_VA;DIRECCION;LOCALIDAD;COD_MUN;NOM_MUN_OF;COD_PROV;NOM_PROV_ES;NOM_PROV_VA;COD_ENSE;DESC_ENSE_ES;DESC_ENSE_VA;COD_CURSO;IDIOMA;UNIDADES;MATRICULADOS
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;7
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;9
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;8
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;11
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;8
2018;12001794;CEIP COMTESSA DE LUCENA;PUB;P;PÚBLICO;PÚBLIC;FERNANDO LEÓN 33;LUCENA DEL CID;72;LUCENA DEL CID;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;7
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;5
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;8
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;10
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;11
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;V;1;13
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;8
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;13
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;9
2018;12001824;CEIP VICENTE FAUBELL ZAPATA;PUB;P;PÚBLICO;PÚBLIC;SÈQUIA S/N;LLOSA (LA);74;LLOSA (LA);12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;9
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;3;59
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;2;47
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;3;54
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;3;72
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;3;54
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;2;58
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;2;43
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;2;51
2018;12001861;CEIP CIENTÍFIC AVEL·LÍ CORMA;PUB;P;PÚBLICO;PÚBLIC;MURILLO 1;MONCOFA;77;MONCOFA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;2;45
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;18
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;13
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;21
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;2;30
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;19
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;19
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;14
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;28
2018;12001897;CEIP MARE DE DÉU DE LA VALLIVANA;PUB;P;PÚBLICO;PÚBLIC;JAUME I 1;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;12
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1ESO;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1ESO;V;0,5;24
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2ESO;C;1;16
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2ESO;V;1;21
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3ESO;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3ESO;V;0,5;25
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4ESO;C;1;17
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4ESO;V;1;17
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;1BAC;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;1BAC;V;1;11
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;1BAH;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;1BAH;V;1;12
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;2BAC;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;2BAC;V;1;8
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;2BAH;C;0,5;0
2018;12001903;IES ELS PORTS;PUB;P;PÚBLICO;PÚBLIC;JAUME I 3;MORELLA;80;MORELLA;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;4;BACHILLERATO;BATXILLERAT;2BAH;V;1;9
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;14
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;17
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;24
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;19
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;15
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;16
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;24
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;13
2018;12001940;CEIP CERVANTES;PUB;P;PÚBLICO;PÚBLIC;SANTA NATALIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;18
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;22
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;22
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;22
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;23
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;25
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;1;22
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;1;24
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;1;24
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;25
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1ESO;C;1;25
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2ESO;C;1;25
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3ESO;C;1;17
2018;12001952;CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN;PRI;C;CONCERTADO;CONCERTAT;ARTANA 1;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4ESO;C;1;14
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;2INF;O;1;18
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;19
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;19
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;18
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;27
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;24
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;1;28
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;1;28
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;1;26
2018;12001964;CEIP LOPE DE VEGA;PUB;P;PÚBLICO;PÚBLIC;SAGRADA FAMILIA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;20
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;16
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;20
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;21
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;20
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;20
2018;12001976;CEIP PÍO XII;PUB;P;PÚBLICO;PÚBLIC;BUENAVISTA S/N;NULES;82;NULES;12;CASTELLÓN DE LA PLANA;CASTELLÓ DE LA PLANA;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;22
